x,Cf,Cf_theory
0.442764,0.00153114,0.000162738
0.443047,0.00242136,0.000162686
0.44333,0.00182571,0.000162634
0.443612,0.0021402,0.000162582
0.443895,0.00248201,0.00016253
0.444178,0.00178557,0.000162478
0.44446,0.00162407,0.000162427
0.444743,0.00195654,0.000162375
0.445025,0.00141534,0.000162324
0.445308,0.00213634,0.000162272
0.445591,0.0014435,0.000162221
0.445873,0.00139364,0.000162169
0.446156,0.00174976,0.000162118
0.446316,1.53233e-05,0.000162089
0.446439,0.00151744,0.000162067
0.446721,0.00205741,0.000162015
0.447004,0.00147914,0.000161964
0.447287,0.00177582,0.000161913
0.447569,0.00141561,0.000161862
0.447852,0.00239578,0.000161811
0.448135,0.00203274,0.00016176
0.448417,0.00220623,0.000161709
0.4487,0.00245327,0.000161658
0.448982,0.00176703,0.000161607
0.449265,0.00160771,0.000161556
0.449548,0.00193722,0.000161505
0.44983,0.00140257,0.000161454
0.450113,0.00211731,0.000161404
0.450396,0.0014319,0.000161353
0.450678,0.00138303,0.000161302
0.450961,0.00173637,0.000161252
0.451244,0.00150643,0.000161201
0.451526,0.002043,0.000161151
0.451809,0.00146984,0.0001611
0.452092,0.00166814,0.00016105
0.452374,0.00125391,0.000161
0.452657,0.0017554,0.000160949
0.45294,0.00140127,0.000160899
0.453222,0.00132821,0.000160849
0.453505,0.00215105,0.000160799
0.453787,0.0021817,0.000160749
0.45407,0.00183134,0.000160699
0.454353,0.00120634,0.000160649
0.454635,0.00160471,0.000160599
0.454918,0.00109838,0.000160549
0.455201,0.00122954,0.000160499
0.455483,0.00133081,0.000160449
0.455766,0.00167749,0.0001604
0.456049,0.00123533,0.00016035
0.456331,0.00146807,0.0001603
0.456614,0.00110995,0.000160251
0.456897,0.00160728,0.000160201
0.457179,0.00116574,0.000160151
0.457462,0.00153937,0.000160102
0.457744,0.00197798,0.000160053
0.458027,0.00126181,0.000160003
0.45831,0.00184963,0.000159954
0.458592,0.00134557,0.000159905
0.458875,0.00189733,0.000159855
0.459158,0.00128853,0.000159806
0.45944,0.0016222,0.000159757
0.459723,0.00125212,0.000159708
0.460006,0.00179837,0.000159659
0.460288,0.00155856,0.00015961
0.460571,0.00118485,0.000159561
0.460805,1.88249e-05,0.00015952
0.460854,0.00153907,0.000159512
0.461136,0.00203754,0.000159463
0.461419,0.00173946,0.000159414
0.461702,0.00211929,0.000159365
0.461984,0.00157387,0.000159316
0.462267,0.00121568,0.000159268
0.462549,0.00165148,0.000159219
0.462832,0.00140819,0.00015917
0.463115,0.0020177,0.000159122
0.463397,0.00142862,0.000159073
0.46368,0.00180513,0.000159025
0.463963,0.00164284,0.000158976
0.464245,0.00179063,0.000158928
0.464528,0.00165108,0.00015888
0.464811,0.00146341,0.000158831
0.465093,0.00199572,0.000158783
0.465376,0.00146317,0.000158735
0.465659,0.00183709,0.000158687
0.465941,0.00173061,0.000158639
0.466224,0.00191122,0.00015859
0.466507,0.00129324,0.000158542
0.466789,0.00152773,0.000158494
0.467072,0.00196992,0.000158446
0.467354,0.00141498,0.000158398
0.467637,0.00189274,0.000158351
0.46792,0.00157605,0.000158303
0.468202,0.00121334,0.000158255
0.468485,0.00152143,0.000158207
0.468768,0.00180267,0.00015816
0.46905,0.00129379,0.000158112
0.469333,0.0018021,0.000158064
0.469616,0.00128131,0.000158017
0.469898,0.00160053,0.000157969
0.470181,0.00116528,0.000157922
0.470464,0.00167822,0.000157874
0.470746,0.0012556,0.000157827
0.471029,0.00171026,0.000157779
0.471311,0.00141175,0.000157732
0.471594,0.00193408,0.000157685
0.471877,0.001371,0.000157638
0.472159,0.001649,0.00015759
0.472442,0.00126951,0.000157543
0.472725,0.00193437,0.000157496
0.473007,0.00148826,0.000157449
0.47329,0.00219933,0.000157402
0.473573,0.00147266,0.000157355
0.473855,0.00174438,0.000157308
0.474138,0.00157088,0.000157261
0.474421,0.00165283,0.000157214
0.474703,0.00210071,0.000157168
0.474986,0.00217676,0.000157121
0.475269,0.00187579,0.000157074
0.475551,0.0021907,0.000157027
0.475834,0.00135599,0.000156981
0.475979,1.42671e-05,0.000156957
0.476116,0.00167719,0.000156934
0.476399,0.00122501,0.000156888
0.476682,0.00150922,0.000156841
0.476964,0.00183574,0.000156795
0.477247,0.00131348,0.000156748
0.47753,0.00158337,0.000156702
0.477812,0.00121965,0.000156655
0.478095,0.00179971,0.000156609
0.478378,0.00124933,0.000156563
0.47866,0.00157345,0.000156517
0.478943,0.00149119,0.00015647
0.479226,0.00170337,0.000156424
0.479508,0.00157151,0.000156378
0.479791,0.00132975,0.000156332
0.480073,0.00183848,0.000156286
0.480356,0.00132455,0.00015624
0.480639,0.00156868,0.000156194
0.480921,0.00120827,0.000156148
0.481204,0.0016161,0.000156102
0.481487,0.00122939,0.000156057
0.481769,0.00158593,0.000156011
0.482052,0.00119128,0.000155965
0.482335,0.00176318,0.000155919
0.482617,0.00166573,0.000155874
0.4829,0.00195021,0.000155828
0.483183,0.00129726,0.000155782
0.483465,0.00156234,0.000155737
0.483748,0.00197154,0.000155691
0.484031,0.00142176,0.000155646
0.484313,0.00202797,0.000155601
0.484596,0.0013688,0.000155555
0.484878,0.0016784,0.00015551
0.485161,0.00138582,0.000155464
0.485444,0.00192685,0.000155419
0.485726,0.00141941,0.000155374
0.486009,0.00163321,0.000155329
0.486292,0.00130016,0.000155284
0.486574,0.00115723,0.000155239
0.486857,0.00102666,0.000155193
0.48714,0.00150416,0.000155148
0.487422,0.00113099,0.000155103
0.487705,0.00152439,0.000155059
0.487988,0.00176572,0.000155014
0.48827,0.00229926,0.000154969
0.488553,0.0016532,0.000154924
0.488836,0.00148863,0.000154879
0.489118,0.0016477,0.000154834
0.489401,0.00113574,0.00015479
0.489683,0.00158773,0.000154745
0.489966,0.00137218,0.0001547
0.490249,0.0019076,0.000154656
0.490531,0.00140461,0.000154611
0.490814,0.00161567,0.000154567
0.491097,0.0012856,0.000154522
0.491379,0.00114537,0.000154478
0.491662,0.00102195,0.000154433
0.491871,1.93501e-05,0.000154401
0.491945,0.0015522,0.000154389
0.492227,0.00126114,0.000154345
0.49251,0.0017047,0.0001543
0.492793,0.00133337,0.000154256
0.493075,0.00185462,0.000154212
0.493358,0.00140995,0.000154168
0.49364,0.00107479,0.000154123
0.493923,0.00141199,0.000154079
0.494206,0.00176591,0.000154035
0.494488,0.00138466,0.000153991
0.494771,0.00205789,0.000153947
0.495054,0.00142792,0.000153903
0.495336,0.00218535,0.000153859
0.495619,0.00138416,0.000153816
0.495902,0.00139626,0.000153772
0.496184,0.0017922,0.000153728
0.496467,0.00129872,0.000153684
0.49675,0.00171794,0.00015364
0.497032,0.00126348,0.000153597
0.497315,0.0015777,0.000153553
0.497598,0.00125296,0.000153509
0.49788,0.00173922,0.000153466
0.498163,0.00123632,0.000153422
0.498445,0.00153685,0.000153379
0.498728,0.00125698,0.000153335
0.499011,0.00190026,0.000153292
0.499293,0.00127347,0.000153249
0.499576,0.00127001,0.000153205
0.499859,0.00126739,0.000153162
